,Model,Scenario,Region,Variable,Unit,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
37114,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|Japan,Long term real interest rate ; %(physical),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37115,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|Japan,Long term real interest rate ; %(transition),Abs. difference,0.0,0.5260006710886955,0.5574591383337975,0.6123653720133007,0.6691860519349575,0.7182584851980209,0.7559709809720516,0.7810383350588381,0.796255562454462,0.7962286323308945,0.795605443418026,0.7973555326461792,0.7985830307006836,0.7991573363542557,0.7984720468521118,0.796739861369133,0.7950997650623322,0.794205516576767,0.7939601540565491,0.7956748753786087,0.7966583967208862,0.7964811027050018,0.795608788728714,0.79454705119133,0.7919843792915344,0.7902046889066696,0.7896367311477661,0.7898629605770111,0.7909993827342987
37131,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|Japan,Volume energy use as a share of GDP ; Bn US$(PPP)(combined),"% difference,  2017 prices",0.0,0.0,0.0,0.0,-1.284691334519172,-3.34698572799581,-5.409290882705021,-7.471585904452449,-9.53388340987087,-11.07027495396281,-12.28859139413718,-13.50690956905367,-14.7252286876308,-15.94354364917971,-16.56791134802448,-16.83318456510826,-17.0984543230154,-17.36372307637073,-17.62899509630017,-17.80433514256644,-17.92533748820051,-18.04634234091104,-18.16734380127807,-18.28834595712078,-18.63595467539085,-19.11951005586362,-19.60307018309189,-20.0866246244475,-20.57018380119067
37132,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|Japan,Volume energy use as a share of GDP ; Bn US$(PPP)(physical),"% difference,  2017 prices",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37133,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|Japan,Volume energy use as a share of GDP ; Bn US$(PPP)(transition),"% difference,  2017 prices",0.0,0.0,0.0,0.0,-1.284691334519172,-3.34698572799581,-5.409290882705021,-7.471585904452449,-9.53388340987087,-11.07027495396281,-12.28859139413718,-13.50690956905367,-14.7252286876308,-15.94354364917971,-16.56791134802448,-16.83318456510826,-17.0984543230154,-17.36372307637073,-17.62899509630017,-17.80433514256644,-17.92533748820051,-18.04634234091104,-18.16734380127807,-18.28834595712078,-18.63595467539085,-19.11951005586362,-19.60307018309189,-20.0866246244475,-20.57018380119067
38499,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Central bank Intervention rate (policy interest rate) ; %(combined),Abs. difference,0.0,1.080687284469604,0.8575729131698608,0.3894184231758118,0.0915523767471313,0.075380265712738,0.324653685092926,0.7410417795181274,1.188236236572266,1.320294857025146,1.19571840763092,1.012363195419312,0.848741888999939,0.7368829250335693,0.6711075305938721,0.6424916982650757,0.6236893534660339,0.6059894561767578,0.5915225148200989,0.6212461590766907,0.6755151152610779,0.7253772020339966,0.7612664699554443,0.7785360813140869,0.7528302669525146,0.7042126655578613,0.6590205430984497,0.6328077912330627,0.6308377385139465
38500,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Central bank Intervention rate (policy interest rate) ; %(physical),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38501,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Central bank Intervention rate (policy interest rate) ; %(transition),Abs. difference,0.0,1.080687284469604,0.8575729131698608,0.3894184231758118,0.0915523767471313,0.075380265712738,0.324653685092926,0.7410417795181274,1.188236236572266,1.320294857025146,1.19571840763092,1.012363195419312,0.848741888999939,0.7368829250335693,0.6711075305938721,0.6424916982650757,0.6236893534660339,0.6059894561767578,0.5915225148200989,0.6212461590766907,0.6755151152610779,0.7253772020339966,0.7612664699554443,0.7785360813140869,0.7528302669525146,0.7042126655578613,0.6590205430984497,0.6328077912330627,0.6308377385139465
38517,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Equity prices(combined),"% difference,  index; 2017=100",0.0,-9.627439118540916,-9.519887428105813,-10.42298659633691,-11.24572052591355,-11.74982007386788,-11.52930396541404,-11.17865139670929,-10.75666781286718,-10.23486539180086,-9.73070286224904,-9.41044403853909,-9.262729382686574,-9.300910869675638,-9.478262375393632,-9.72027797106916,-9.934560181569308,-10.05029883820763,-10.04086909214595,-9.919624823513008,-9.674236573681938,-9.308662045397488,-8.870904737667662,-8.421944474379329,-7.987143800471175,-7.601351292000458,-7.262578013833664,-6.896031832702199,-6.445322717693402
38518,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Equity prices(physical),"% difference,  index; 2017=100",0.0,-0.2639988327335807,-0.6331740897235538,-1.030882175130055,-1.496211450320983,-1.683284153955378,-1.73662057749111,-1.803919145633004,-1.871983011069656,-1.928272572453482,-1.956947889384264,-1.948362885846422,-1.912159546360548,-1.872353172282859,-1.834778004254134,-1.788186759431254,-1.716440760167326,-1.588279736790466,-1.399071800237806,-1.175553969000753,-0.923121157389306,-0.6509936268595085,-0.4018881694876075,-0.2198875238791809,-0.114272711623975,-0.0899263829194252,-0.124942678030282,-0.1423660151086414,-0.0992954522730071
38519,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Equity prices(transition),"% difference,  index; 2017=100",0.0,-9.384677987911338,-8.922915685596633,-9.449057644502156,-9.833949129078256,-10.15354971914436,-9.870516753683322,-9.441262820566,-8.933869673702722,-8.327566171044209,-7.757857397097268,-7.406104788279732,-7.25344282295024,-7.293397626426468,-7.473292144825949,-7.728489628690083,-7.982411278100098,-8.195070722498809,-8.346128508290763,-8.425077706400042,-8.414306306586505,-8.308979892620272,-8.116793063836504,-7.856018303290446,-7.542458289020315,-7.20598475292099,-6.865357884298118,-6.519771449354927,-6.155281189349004
38535,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Gross Domestic Product (GDP)(combined),"% difference,  2017 PPP ; US$ Bn",0.0,-0.9989670764782854,-2.28768477668938,-2.723586142139656,-2.726209573338412,-2.588898036884713,-2.470965992737206,-2.470657171960411,-2.603274561891655,-2.896845436039808,-3.120354828057348,-3.217008480878325,-3.272594111273541,-3.31827960514719,-3.343580561743698,-3.368318830551054,-3.409905749105802,-3.413119036200629,-3.384631403247429,-3.329717085373529,-3.289779119505409,-3.240738448099711,-3.235140400498304,-3.281167046085287,-3.35458082664063,-3.409136763308895,-3.411573970122728,-3.359513394255309,-3.268412760097417
38536,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Gross Domestic Product (GDP)(combined),"% difference,  2019 prices; GBP Mn",0.0,-0.9989652419660766,-2.287697389252485,-2.72358837666693,-2.726203886893686,-2.588898893021663,-2.470967627956322,-2.470658143933202,-2.603271265094409,-2.896844717621461,-3.120359572900744,-3.217011528294278,-3.272593596678086,-3.318277770597666,-3.343586530641629,-3.368317821425881,-3.409909755123253,-3.413121350380777,-3.384639352104424,-3.329719162116385,-3.289783420936276,-3.2407354544153,-3.235143665947704,-3.281174403673515,-3.354586243044777,-3.409136101924748,-3.411572524752171,-3.359510588032733,-3.268410009594191
38537,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Gross Domestic Product (GDP)(physical),"% difference,  2017 PPP ; US$ Bn",0.0,-0.6957047636522828,-0.9387573519803794,-1.160483833622616,-1.374060028604951,-1.578065624753933,-1.774283803953947,-1.974601751973615,-2.171384361116002,-2.342242908457104,-2.484274369789397,-2.619496937042809,-2.781845844580333,-2.956089825316155,-3.102424316163488,-3.224303686078955,-3.345776105871978,-3.421597052537695,-3.464124471379626,-3.490113425999897,-3.513290227764132,-3.505232250324286,-3.528603335040081,-3.598083850109712,-3.682157297270894,-3.760772037069238,-3.812103334736028,-3.826692544728627,-3.804920600460671
38538,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Gross Domestic Product (GDP)(physical),"% difference,  2019 prices; GBP Mn",0.0,-0.6957062701111516,-0.9387559685576252,-1.160482374444027,-1.374058680896584,-1.578064920740829,-1.774280694614472,-1.974606275437896,-2.171387205833664,-2.342242139379214,-2.484273511702373,-2.619499035001738,-2.781845785544723,-2.956091721027676,-3.102425235766515,-3.224302092132747,-3.345776187551275,-3.421597402571674,-3.464122189950336,-3.490117835156825,-3.513287954832511,-3.505231949483945,-3.528601549230848,-3.598082743673969,-3.68215741906307,-3.760771289543507,-3.812103836561809,-3.826695176124117,-3.804919569877696
38539,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Gross Domestic Product (GDP)(transition),"% difference,  2017 PPP ; US$ Bn",0.0,-0.3025393900186635,-1.34913135790049,-1.565987708011873,-1.355620476186503,-1.013503339352895,-0.698013182545032,-0.495835834674363,-0.4297996356076417,-0.5516929571987239,-0.6330016532305249,-0.5944919836618823,-0.4883471781442772,-0.3607704817561341,-0.2409092003950231,-0.1450311082811018,-0.0664119058180312,0.0053889907361437,0.0758383627470493,0.1566550064564742,0.2196592762076399,0.2606376551811618,0.2892595373529927,0.3119808753449194,0.3215709955452617,0.3445730987770679,0.3926809468778547,0.4588314661736481,0.5279131586371166
38540,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Gross Domestic Product (GDP)(transition),"% difference,  2019 prices; GBP Mn",0.0,-0.3025399324827482,-1.349142996736208,-1.565989351814145,-1.35561371595827,-1.013504071303029,-0.6980164153702728,-0.4958381733195627,-0.4297976986651575,-0.5516933773195398,-0.6330064296924065,-0.5944950024833862,-0.4883455442795892,-0.3607734568615073,-0.2409162801671028,-0.1450329131153727,-0.0664143876363265,0.00538580287186,0.0758321870496736,0.1566530884830275,0.2196555025386182,0.2606376401530941,0.2892545808770519,0.3119723945898434,0.3215667564121505,0.3445708341191622,0.3926830308486062,0.4588358692205308,0.5279129440131536
38553,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Inflation rate ; %(combined),Abs. difference,0.0,1.025110602378845,1.10211655497551,0.4792422354221344,0.0429317355155944,-0.0840521454811096,0.0688338279724121,0.3738911151885986,0.6864439249038696,0.7295825481414795,0.4890040755271912,0.229362428188324,0.0413803160190582,-0.0427904427051544,-0.0629650056362152,-0.0462018251419067,-0.0137080550193786,0.0139015614986419,0.0191911160945892,0.0526473522186279,0.1092205047607422,0.1505760550498962,0.1682257056236267,0.1944202184677124,0.1937628090381622,0.1649145781993866,0.1325819790363312,0.1030057668685913,0.0842233300209045
38554,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Inflation rate ; %(physical),Abs. difference,0.0,0.1216593980789185,0.2134900093078613,0.1433131098747253,0.1156599521636963,0.102960467338562,0.0973580479621887,0.1006261110305786,0.1118157505989075,0.1206997632980347,0.1232889294624329,0.1284993886947632,0.1458415687084198,0.1745594441890717,0.1938694417476654,0.198689192533493,0.2043132185935974,0.2072953879833221,0.1906463503837585,0.1767879724502563,0.1660546660423279,0.1552537977695465,0.1422239542007446,0.1599286198616028,0.1846098601818085,0.2014924585819244,0.2067407667636871,0.1946170330047607,0.1685770750045776
38555,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Inflation rate ; %(transition),Abs. difference,0.0,0.9019606113433838,0.8879549205303192,0.3417180478572845,-0.0618605613708496,-0.1738302707672119,-0.0157235264778137,0.2846335172653198,0.5849189162254333,0.6192560791969299,0.3782088160514832,0.1161947250366211,-0.0879234671592712,-0.2019656598567963,-0.2438919842243195,-0.2353949844837189,-0.2125323712825775,-0.1923148036003113,-0.1743956506252289,-0.1302434206008911,-0.0657535791397094,-0.0160417556762695,0.0130293369293212,0.0203528106212616,-0.005976915359497,-0.05256187915802,-0.0908253192901611,-0.1090417802333832,-0.1027403175830841
38562,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Long term interest rate ; %(combined),Abs. difference,0.0,0.7364686131477356,0.7259905338287354,0.7384709119796753,0.7839112877845764,0.8443295955657959,0.8935072422027588,0.908347487449646,0.877109169960022,0.809313178062439,0.7450553774833679,0.7013294100761414,0.6800176501274109,0.6759980916976929,0.6816065311431885,0.6883673071861267,0.6925402879714966,0.6945934295654297,0.696600615978241,0.6989927291870117,0.6971935629844666,0.6901178956031799,0.6786077618598938,0.6642821431159973,0.6497213244438171,0.6390959620475769,0.6334829926490784,0.6319146156311035,0.6321700215339661
38563,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Long term interest rate ; %(physical),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38564,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Long term interest rate ; %(transition),Abs. difference,0.0,0.7364686131477356,0.7259905338287354,0.7384709119796753,0.7839112877845764,0.8443295955657959,0.8935072422027588,0.908347487449646,0.877109169960022,0.809313178062439,0.7450553774833679,0.7013294100761414,0.6800176501274109,0.6759980916976929,0.6816065311431885,0.6883673071861267,0.6925402879714966,0.6945934295654297,0.696600615978241,0.6989927291870117,0.6971935629844666,0.6901178956031799,0.6786077618598938,0.6642821431159973,0.6497213244438171,0.6390959620475769,0.6334829926490784,0.6319146156311035,0.6321700215339661
38565,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Long term real interest rate ; %(combined),Abs. difference,0.0,0.7019331455230713,0.711869478225708,0.7218013107776642,0.7391018718481064,0.757888451218605,0.7702921330928802,0.770228236913681,0.7582795917987823,0.7358966916799545,0.7130687087774277,0.6967957317829132,0.6874856054782867,0.6832015812397003,0.680977076292038,0.678711861371994,0.6755942702293396,0.6719960868358612,0.6682727336883545,0.6649775505065918,0.6609494388103485,0.6555577516555786,0.6491711437702179,0.6426330804824829,0.6363652646541595,0.6315122246742249,0.6284626126289368,0.6268376111984253,0.62637659907341
38566,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Long term real interest rate ; %(physical),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38567,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Long term real interest rate ; %(transition),Abs. difference,0.0,0.7019331455230713,0.711869478225708,0.7218013107776642,0.7391018718481064,0.757888451218605,0.7702921330928802,0.770228236913681,0.7582795917987823,0.7358966916799545,0.7130687087774277,0.6967957317829132,0.6874856054782867,0.6832015812397003,0.680977076292038,0.678711861371994,0.6755942702293396,0.6719960868358612,0.6682727336883545,0.6649775505065918,0.6609494388103485,0.6555577516555786,0.6491711437702179,0.6426330804824829,0.6363652646541595,0.6315122246742249,0.6284626126289368,0.6268376111984253,0.62637659907341
38583,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Volume energy use as a share of GDP ; Bn US$(PPP)(combined),"% difference,  2017 prices",0.0,0.0,0.0,0.0,-0.5223274988679916,-1.360170957106666,-2.198014993972874,-3.035857168107614,-3.873701037850541,-5.064546598326269,-6.468843326034368,-7.873141131345596,-9.277437825896529,-10.68173766378022,-11.75075655993586,-12.61675782247338,-13.4827560797541,-14.34875728892075,-15.21475595695926,-15.7963630574342,-16.20565601618026,-16.61494916954499,-17.02424532102467,-17.43354041604213,-17.87413885840419,-18.33397757602191,-18.79382248515056,-19.25366357220876,-19.71350389819375
38584,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Volume energy use as a share of GDP ; Bn US$(PPP)(physical),"% difference,  2017 prices",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38585,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United Kingdom,Volume energy use as a share of GDP ; Bn US$(PPP)(transition),"% difference,  2017 prices",0.0,0.0,0.0,0.0,-0.5223274988679916,-1.360170957106666,-2.198014993972874,-3.035857168107614,-3.873701037850541,-5.064546598326269,-6.468843326034368,-7.873141131345596,-9.277437825896529,-10.68173766378022,-11.75075655993586,-12.61675782247338,-13.4827560797541,-14.34875728892075,-15.21475595695926,-15.7963630574342,-16.20565601618026,-16.61494916954499,-17.02424532102467,-17.43354041604213,-17.87413885840419,-18.33397757602191,-18.79382248515056,-19.25366357220876,-19.71350389819375
38586,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United States,Central bank Intervention rate (policy interest rate) ; %(combined),Abs. difference,0.0,1.482151746749878,0.7896754741668701,0.6463544964790344,0.7682797908782959,0.922187089920044,1.096810340881348,1.297476053237915,1.539292097091675,1.461990237236023,1.261250615119934,1.139886856079102,1.038094997406006,0.9374003410339355,0.866140604019165,0.8129638433456421,0.7569859027862549,0.704597532749176,0.6560571789741516,0.6503276228904724,0.6607118248939514,0.6670694351196289,0.6790611147880554,0.6946492195129395,0.6655349731445312,0.6274932026863098,0.6078323721885681,0.6015223264694214,0.6082464456558228
38587,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United States,Central bank Intervention rate (policy interest rate) ; %(physical),Abs. difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38588,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United States,Central bank Intervention rate (policy interest rate) ; %(transition),Abs. difference,0.0,1.482151746749878,0.7896754741668701,0.6463544964790344,0.7682797908782959,0.922187089920044,1.096810340881348,1.297476053237915,1.539292097091675,1.461990237236023,1.261250615119934,1.139886856079102,1.038094997406006,0.9374003410339355,0.866140604019165,0.8129638433456421,0.7569859027862549,0.704597532749176,0.6560571789741516,0.6503276228904724,0.6607118248939514,0.6670694351196289,0.6790611147880554,0.6946492195129395,0.6655349731445312,0.6274932026863098,0.6078323721885681,0.6015223264694214,0.6082464456558228
38598,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United States,Equity prices(combined),"% difference,  index; 2017=100",0.0,-13.54930934912788,-14.11755511956229,-15.42118966825713,-16.88900800064015,-17.99081772934766,-18.55649377088793,-18.94079719412135,-19.31209699762275,-19.65617160855465,-20.02909587607857,-20.47268661336701,-20.91243774231874,-21.32842560502651,-21.66056407711917,-21.91557244085717,-22.08844865659049,-22.14812832805877,-22.07442607086473,-21.88623395472695,-21.56570910336383,-21.12082741687438,-20.62200814458107,-20.13691993714261,-19.67388813034542,-19.2688436540239,-18.91153499428254,-18.49031469127248,-17.93179782496012
38599,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United States,Equity prices(physical),"% difference,  index; 2017=100",0.0,-0.4318159293950297,-1.100116120743921,-1.84873696151755,-2.697666713001545,-3.106633936644065,-3.28845583041143,-3.515090303457269,-3.800271851938886,-4.118840700159721,-4.429281175462563,-4.698134374503615,-4.933327881780281,-5.173029971535092,-5.42632066456723,-5.679497890691709,-5.899853558541701,-6.030979101656397,-6.064095814475657,-6.033689426197563,-5.943867555008109,-5.813176000498766,-5.703117809025482,-5.672756577791649,-5.735584582938158,-5.895046288155859,-6.119263883930037,-6.297741679034774,-6.373430372657318
38600,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United States,Equity prices(transition),"% difference,  index; 2017=100",0.0,-13.16797233942053,-13.12384258443573,-13.73203464779662,-14.40299570675643,-15.07042628102697,-15.37734761238105,-15.43917908517897,-15.40985850836392,-15.29521724779199,-15.20750008900561,-15.2366407032892,-15.31001363153082,-15.38041533398448,-15.37552262376208,-15.31126438895477,-15.21018159712552,-15.09579180106608,-14.95882326168574,-14.78697910702835,-14.55643544925064,-14.2547885650996,-13.89119681461658,-13.47598102161611,-13.00245242223838,-12.50201169101255,-11.99733454238722,-11.4803304698491,-10.93234597517666
38607,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United States,Gross Domestic Product (GDP)(combined),"% difference,  2017 PPP ; US$ Bn",0.0,-1.58369620416573,-3.272715527856118,-4.111986194707306,-4.715679307997799,-5.228721609144538,-5.679155465636255,-6.093627579039218,-6.428402328181127,-6.771157902468506,-7.001003895545976,-7.155738911848841,-7.34623685794099,-7.551472397864889,-7.691681619751112,-7.788561986369658,-7.883393543914508,-7.902526234864338,-7.873190971824384,-7.808496421466193,-7.745577892658472,-7.63737998064018,-7.575253969512774,-7.584391822253666,-7.632001715487302,-7.661859028452511,-7.636460214167129,-7.546800219058891,-7.396942741097257
38608,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United States,Gross Domestic Product (GDP)(physical),"% difference,  2017 PPP ; US$ Bn",0.0,-1.204037007202219,-1.622668837141628,-2.008898294972361,-2.374122189732464,-2.724947764582741,-3.066696042885897,-3.417405336353407,-3.759542807778293,-4.05471004648189,-4.300037935854695,-4.537363425109053,-4.829890074861243,-5.137079911082165,-5.385205175754137,-5.586134712898749,-5.781911508147841,-5.900155864087053,-5.965999599972315,-6.006843922982952,-6.043324535407645,-6.030687251022416,-6.067406987691736,-6.176407151075802,-6.307924136366649,-6.430474697932298,-6.510289250702728,-6.532984210682335,-6.4992326241194
38609,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United States,Gross Domestic Product (GDP)(transition),"% difference,  2017 PPP ; US$ Bn",0.0,-0.3779516465840627,-1.64778174703879,-2.104877271271655,-2.344371533575107,-2.505143714757629,-2.610920191981325,-2.671059925060015,-2.659689836311818,-2.706629064304289,-2.692084667817707,-2.609948962160169,-2.508520511378121,-2.407576335684924,-2.300473973360706,-2.197732604889036,-2.098612114494824,-2.001217395245269,-1.907645017990378,-1.803133671975499,-1.70507272669318,-1.610958402121787,-1.513697649458023,-1.416048912688905,-1.335900729300921,-1.247582678666315,-1.14621689121287,-1.037013526715058,-0.9233166778677138
38622,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United States,Inflation rate ; %(combined),Abs. difference,0.0,1.749826431274414,1.050606608390808,0.6616305112838745,0.6936472356319427,0.6923625469207764,0.6840143799781799,0.6891347467899323,0.7114619016647339,0.44769486784935,0.0639909505844116,-0.0824336111545562,-0.1413525342941284,-0.1651886999607086,-0.1708693504333496,-0.1587134599685669,-0.1459855437278748,-0.1438808441162109,-0.1614446341991425,-0.1351844668388367,-0.0968537032604217,-0.0880008339881897,-0.0757936239242553,-0.0288058519363403,-0.0296891331672668,-0.0525045990943908,-0.0572900772094726,-0.0675523281097412,-0.0799570679664611
38623,NiGEM NGFS v1.24.2[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Net Zero 2050,NiGEM NGFS v1.24.2|United States,Inflation rate ; %(physical),Abs. difference,0.0,0.2201089262962341,0.2160667777061462,0.1323832869529724,0.1343452930450439,0.1311807632446289,0.1285334229469299,0.1358030140399933,0.1439861059188843,0.1404776573181152,0.1303657293319702,0.1283534467220306,0.1435283124446869,0.1625286340713501,0.1573768556118011,0.1436951160430908,0.1393173635005951,0.1222374141216278,0.0878170132637023,0.0673942565917968,0.050506591796875,0.0300630927085876,0.018461525440216,0.0475417971611022,0.0695762634277343,0.0792916417121887,0.0777255892753601,0.056333839893341,0.0245324969291687
