,Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
275371,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Fossil,EJ/yr,137.4946865,139.3041253,132.5819338,100.4739544,43.5847779,23.1332121,18.2869453,16.0099383,16.660172,,12.9278088,,9.6693595,,7.576047700000001,,5.2520623
275372,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Fossil|w/ CCS,EJ/yr,0.002763,0.0208204,0.0208065,0.0207206,0.0204393,0.0197746,0.0184737,0.0162188,0.0126277,,0.0023582,,1.82e-05,,1.58e-05,,1.08e-05
275373,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Fossil|w/o CCS,EJ/yr,137.4919235,139.283305,132.5611273,100.4532338,43.56433870000001,23.1134376,18.2684716,15.9937194,16.6475443,,12.9254506,,9.6693414,,7.5760319,,5.252051499999999
275374,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Gas,EJ/yr,17.341805,18.8235755,19.0173616,16.4844522,8.7572178,4.5846339,2.839698599999999,2.6138152,3.6413563,,3.326625899999999,,3.116031,,2.9915928,,2.3259622
275375,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Gas|Electricity,EJ/yr,2.1227244,2.312992899999999,2.0431196,1.5658061,1.0567145,0.6531079,0.342404,0.2187643000000001,0.109338,,0.0033627,,3.1e-06,,2.5e-06,,1.5e-06
275376,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Gas|Electricity|w/ CCS,EJ/yr,0.0,3.7e-06,3.7e-06,3.7e-06,3.7e-06,3.7e-06,3.6e-06,3.6e-06,3.5e-06,,3.4e-06,,3.1e-06,,2.5e-06,,1.5e-06
275377,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Gas|Electricity|w/o CCS,EJ/yr,2.1227244,2.3129892,2.043116,1.5658024,1.0567109,0.6531043,0.3424004,0.2187607,0.1093344,,0.0033593,,0.0,,0.0,,0.0
275378,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Gas|Gases,EJ/yr,12.7139711,13.6421404,13.920643,12.128963,6.117935199999998,3.4704549,2.4120705,2.2164508,3.174641,,2.7315853,,2.4196399,,2.1444441,,1.2302289
275379,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Gas|Heat,EJ/yr,2.439247999999999,2.519748899999999,2.2867416,1.7892425,1.0817296,0.4363516000000001,0.0006882999999999,0.0003827,0.00011,,7.2e-06,,0.0,,0.0,,0.0
275380,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Gas|Hydrogen,EJ/yr,0.0658615,0.3486932999999999,0.7668574,0.9970145,0.497414,0.0055991,0.005146,0.0043494,0.0030679,,7.9e-06,,4e-06,,3.8e-06,,3e-06
275381,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Gas|Liquids,EJ/yr,0.0,0.0,0.0,0.0034261,0.0034245,0.0191203,0.0793897999999999,0.1738681,0.3541993999999999,,0.5916626999999999,,0.6963838999999998,,0.8471424000000001,,1.0957289
275382,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Gas|w/ CCS,EJ/yr,0.0,0.0059323,0.0059294,0.005904,0.0058124,0.0055864999999999,0.0051341999999999,0.004339,0.00306,,7.4e-06,,7.2e-06,,6.3e-06,,4.4e-06
275383,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Gas|w/o CCS,EJ/yr,17.341805,18.8176432,19.0114321,16.4785482,8.7514054,4.579047300000001,2.8345644,2.6094762,3.6382964,,3.326618399999999,,3.1160238,,2.9915865,,2.3259578
275384,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Geothermal,EJ/yr,0.1194551,0.1021094,0.0704137,0.0807671,0.2789137,0.6843830999999998,1.2049547,1.7754182,2.7160601,,4.02996,,4.9058916,,4.7246992,,4.168430999999999
275385,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Hydro,EJ/yr,4.8977713,5.586010799999999,5.971968100000002,6.157855299999999,6.261253000000001,6.298651700000001,6.2966549,6.2757722,6.2481225,,6.183454499999999,,6.1014544,,6.0293706,,5.816588299999999
275386,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Non-Biomass Renewables,EJ/yr,8.213105599999999,13.3501074,20.27977,30.4271276,42.19998210000001,48.5038256,49.6714334,48.87158749999999,48.1762838,,43.90315260000001,,42.64491870000001,,41.7002598,,40.0044791
275387,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Nuclear,EJ/yr,1.3746971,2.0207582,2.6618114,3.2618971,3.8213978,4.1866705,4.3370724,4.3217506,4.227703999999999,,3.556640799999999,,2.4262163,,1.2989396,,0.478274
275388,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Oil,EJ/yr,28.6757649,31.94804239999999,32.2618556,28.6975661,21.7245775,17.1061417,14.7025413,12.7560478,12.3770836,,9.1188373,,6.337818199999999,,4.4263253,,2.8697066
275389,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Oil|w/o CCS,EJ/yr,28.6757649,31.94804239999999,32.2618556,28.6975661,21.7245775,17.1061417,14.7025413,12.7560478,12.3770836,,9.1188373,,6.337818199999999,,4.4263253,,2.8697066
275390,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Solar,EJ/yr,1.1872358,3.929068899999999,8.519346,15.190074,23.4066299,27.2486257,27.1976375,25.7712135,23.719355,,18.9493227,,17.6044869,,17.3430523,,17.083464
275391,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|China,Primary Energy|Wind,EJ/yr,2.0086433,3.7329182,5.7180422,8.9984312,12.2531856,14.2721651,14.9721864,15.0491836,15.4927463,,14.7404154,,14.0330858,,13.6031378,,12.9359959
276509,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Price|Carbon,US$2010/t CO2,28.000025424,28.000025424,28.000025424,488.789802368,620.3946469280002,758.095775248,896.7593794880001,917.644040992,959.612913056,,998.276807136,,1107.199085776,,1250.129832112,,1377.855106992
276563,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy,EJ/yr,66.20725530000001,64.27436460000001,61.092689,54.048852,39.83553240000001,39.3507327,38.73823810000001,38.4290237,38.8662788,,36.93831190000001,,37.0009234,,37.3993477,,37.0318564
276564,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Biomass,EJ/yr,8.1829064,9.070644200000002,9.238084399999998,8.7969546,9.5936417,10.5145477,11.6629508,12.566365,13.2949559,,13.5558852,,13.2690253,,12.8208609,,12.3408695
276565,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Biomass|1st Generation,EJ/yr,1.2306758,1.6616875,1.6532477,1.6916383,1.9366274,1.8153551,1.8505229,1.8505229,1.8505229,,1.8505229,,1.8505229,,1.8505229,,1.8505229
276566,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Biomass|Electricity,EJ/yr,1.3433539,1.3882011,1.3556984,1.2922849,1.2947814,1.1629609,1.055847,1.0036403,0.9933421,,0.9520847,,0.9322343,,0.8335627999999999,,0.7896148
276567,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,0.0,7.599999999999999e-06,8.3e-06,0.0497026,0.2288336,0.3361862,0.4671333,0.6017882,0.7457606999999999,,0.912647,,0.932203,,0.8335412000000001,,0.7896025999999999
276568,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Biomass|Electricity|w/o CCS,EJ/yr,1.3433539,1.3881935,1.3556901,1.2425823,1.0659479,0.8267748000000001,0.5887136,0.4018521,0.2475814,,0.0394377,,3.13e-05,,2.16e-05,,1.21e-05
276569,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Biomass|Energy Crops,EJ/yr,0.0,0.3763128000000001,0.6212144999999999,0.1873,0.8858003,1.9997288,3.136046599999999,4.014908599999999,4.507985499999998,,4.238741400000001,,3.470088,,2.5218695,,1.7356668
276570,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Biomass|Gases,EJ/yr,0.0305768,0.0312747,0.0311004,0.0562081,0.2561125,0.2728318,0.2616034,0.2520087,0.2460342,,0.2137246,,0.131549,,0.006192,,7.099999999999999e-06
276571,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Biomass|Heat,EJ/yr,2.4931567,3.2528374,3.8381959,3.7385756,3.5540126,3.252159,2.8307112,2.297521500000001,1.6728052,,0.5416416000000002,,2.25e-05,,1.58e-05,,9.199999999999998e-06
276572,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Biomass|Hydrogen,EJ/yr,0.0,0.1041292,0.2875981,0.4012338,0.9831166999999998,1.9785946,2.7556764,3.1157199,3.1300165,,2.840644999999999,,2.4786999,,2.4095859,,2.3839537
276573,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Biomass|Liquids,EJ/yr,1.2306758,1.6616875,1.653267,1.7290049,2.4293606,3.2353768,4.489901300000001,5.7572312,7.1367213,,8.921698,,9.6944885,,9.5513556,,9.1616697
276574,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Biomass|Modern,EJ/yr,8.039723299999999,8.952749300000002,9.1470042,8.734413599999998,9.5613129,10.5061419,11.6629508,12.566365,13.2949559,,13.5558852,,13.2690253,,12.8208609,,12.3408695
276575,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Biomass|Residues,EJ/yr,6.9522307,7.032644,6.963622100000001,6.9180163,6.771213900000001,6.699463700000001,6.6763813,6.7009335,6.936447500000001,,7.466620900000001,,7.948414499999999,,8.448468499999999,,8.7546799
276576,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Biomass|Solids,EJ/yr,3.0851432,2.6325143,2.0722245,1.5796474,1.0762579,0.6126245,0.2692116,0.1402433,0.1160367,,0.0860912,,0.0320311,,0.0201489,,0.0056151
276577,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Biomass|Traditional,EJ/yr,0.1431831,0.1178949,0.0910801,0.0625409,0.0323287,0.0084058,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0
276578,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Coal,EJ/yr,9.0886963,6.6038709,5.5870907,3.854355899999999,0.1321969,0.0918621,0.0793097999999999,0.0654132,0.046572,,0.0258106,,0.0258409,,0.024994,,0.0213786
276579,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Coal|Electricity,EJ/yr,4.3996778,1.8694044,0.5351975,0.1987813,0.0026835,0.0005464,0.0001648,1.78e-05,1.76e-05,,1.71e-05,,3.9e-06,,3.5e-06,,2.6e-06
276580,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Coal|Electricity|w/ CCS,EJ/yr,0.0,6.099999999999999e-06,6.3e-06,6.3e-06,6.2e-06,6.2e-06,6.2e-06,6.099999999999999e-06,6e-06,,5.6e-06,,3.9e-06,,3.5e-06,,2.6e-06
276581,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Coal|Electricity|w/o CCS,EJ/yr,4.3996778,1.8693984,0.5351912000000001,0.198775,0.0026773,0.0005402,0.0001586,1.17e-05,1.16e-05,,1.15e-05,,0.0,,0.0,,0.0
276582,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Coal|Gases,EJ/yr,0.000207,0.0001586,0.000113,7.02e-05,3.27e-05,7.8e-06,4.7e-06,4.7e-06,4.7e-06,,4.7e-06,,0.0,,0.0,,0.0
276583,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Coal|Heat,EJ/yr,0.9358211,0.7602768999999999,0.470643,0.1712938,0.0017768,0.0002665,7.71e-05,4.5e-06,4.5e-06,,4.5e-06,,0.0,,0.0,,0.0
276584,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Coal|Hydrogen,EJ/yr,3.45e-05,2.58e-05,2.24e-05,1.53e-05,9.7e-06,8.599999999999999e-06,8.599999999999999e-06,8.599999999999999e-06,8.599999999999999e-06,,8.599999999999999e-06,,3.5e-06,,3e-06,,1.9e-06
276585,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Coal|Liquids,EJ/yr,8.39e-05,8.070000000000001e-05,8.080000000000001e-05,6.94e-05,5.09e-05,2.3e-05,1.34e-05,1.34e-05,1.34e-05,,1.34e-05,,5.2e-06,,4.4e-06,,2.9e-06
276586,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Coal|Solids,EJ/yr,3.7528719,3.9739245,4.5810341,3.484126,0.1276432,0.0910097,0.0790412,0.0653642,0.0465232,,0.0257623,,0.0258283,,0.024983,,0.0213712
276587,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Coal|w/ CCS,EJ/yr,0.0,6.099999999999999e-06,1.75e-05,1.75e-05,1.74e-05,1.74e-05,1.74e-05,1.73e-05,1.72e-05,,1.68e-05,,1.26e-05,,1.09e-05,,7.4e-06
276588,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Coal|w/o CCS,EJ/yr,9.0886963,6.603864799999999,5.5870732,3.8543384,0.1321794,0.0918446,0.0792924,0.0653959,0.0465548,,0.0257938,,0.0258283,,0.024983,,0.0213712
276589,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Fossil,EJ/yr,51.0443218,45.72800640000001,39.18251050000001,28.8974158,10.1807125,7.7253584,5.7502896,4.628562799999999,3.8153207,,2.3419592,,1.6068035,,1.4154128,,0.9738031
276590,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Fossil|w/ CCS,EJ/yr,0.0,0.0067351,0.0067433,0.0067144999999999,0.0066104999999999,0.0063541999999999,0.0058411,0.0049389,0.0034879,,2.43e-05,,1.98e-05,,1.73e-05,,1.18e-05
276591,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Fossil|w/o CCS,EJ/yr,51.0443218,45.7212712,39.1757672,28.8907014,10.174102,7.7190042,5.7444484,4.6236239,3.8118327,,2.3419349,,1.6067837,,1.4153955,,0.9737913
276592,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas,EJ/yr,17.1562907,16.6851741,14.0845195,9.788320699999996,1.9316818,1.3104913,0.8663144,0.7501566999999999,0.7191455,,0.467184,,0.2465213,,0.1401986,,0.0364826
276593,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Electricity,EJ/yr,4.8483067,4.857844999999999,2.9509801,0.8038339,0.2395727,0.1248122,0.0739398,0.0385631,0.0090073,,9.1e-06,,3.1e-06,,2.5e-06,,1.5e-06
276594,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Electricity|w/ CCS,EJ/yr,0.0,3.5e-06,3.5e-06,3.5e-06,3.5e-06,3.5e-06,3.5e-06,3.5e-06,3.5e-06,,3.4e-06,,3.1e-06,,2.5e-06,,1.5e-06
276595,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Electricity|w/o CCS,EJ/yr,4.8483067,4.8578414,2.9509766,0.8038303,0.2395691,0.1248086,0.0739362,0.0385595,0.0090038999999999,,5.7e-06,,0.0,,0.0,,0.0
276596,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Gases,EJ/yr,11.7471313,11.3835996,10.6437422,8.488877099999998,1.6166453,1.1792163,0.7865025999999998,0.7066505,0.7066505,,0.4671627,,0.2465141,,0.1401923,,0.0364782
276597,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Heat,EJ/yr,0.4760005,0.1505057,0.0011378,0.0003856,0.0002321,0.0001043,2.82e-05,4.299999999999999e-06,4.4e-06,,4.299999999999999e-06,,0.0,,0.0,,0.0
276598,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Hydrogen,EJ/yr,0.0848522,0.2932239,0.4886593,0.4952241,0.0752317,0.0063586,0.0058438,0.0049389,0.0034834,,7.9e-06,,4e-06,,3.8e-06,,3e-06
276599,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Liquids,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0
276600,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|w/ CCS,EJ/yr,0.0,0.0067291,0.0067258,0.006697,0.006593,0.0063367999999999,0.0058237,0.0049216,0.0034707,,7.4e-06,,7.2e-06,,6.3e-06,,4.4e-06
276601,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|w/o CCS,EJ/yr,17.1562907,16.6784451,14.0777937,9.781623699999995,1.9250888,1.3041545,0.8604907,0.745235,0.7156748,,0.4671765000000001,,0.2465141,,0.1401923,,0.0364782
276602,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Geothermal,EJ/yr,0.1410802,0.1354475,0.126276,0.1419275,0.2380307,0.438895,0.7581472,1.1982446,1.9176215,,2.5645233,,2.7663313,,2.613842099999999,,2.4149864
276603,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Hydro,EJ/yr,1.3133493,1.3793799,1.3987706,1.4019361,1.3864322,1.3548485,1.3157472,1.2748897,1.2371013,,1.1809401,,1.1809401,,1.1809401,,1.1809401
276604,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Non-Biomass Renewables,EJ/yr,4.1913201,6.827491999999999,10.5015457,14.7260228,18.9709733,20.484063,21.0081026,21.0936546,21.719806,,21.0403566,,22.1250946,,23.1630741,,23.7171837
276605,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Nuclear,EJ/yr,2.788707,2.648222,2.1705483,1.6284588,1.090205,0.6267634999999999,0.3168952,0.1404412,0.0361962,,0.000111,,0.0,,0.0,,0.0
276606,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Oil,EJ/yr,24.7993348,22.4389614,19.5109003,15.2547392,8.1168338,6.323004999999999,4.8046654,3.812993,3.0496031,,1.8489646,,1.3344413,,1.2502202,,0.9159419
276607,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Oil|w/o CCS,EJ/yr,24.7993348,22.4389614,19.5109003,15.2547392,8.1168338,6.323004999999999,4.8046654,3.812993,3.0496031,,1.8489646,,1.3344413,,1.2502202,,0.9159419
276608,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Solar,EJ/yr,0.8193184,2.0845485,4.055705,6.030607400000001,8.242877199999999,8.440416800000001,8.0937424,7.486862700000001,6.719653800000001,,5.595374499999999,,6.4248461,,7.2400897,,7.823442
276609,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Wind,EJ/yr,1.9175722,3.228116200000001,4.9207941,7.151551899999999,9.103633,10.2499028,10.8404658,11.1336576,11.8454294,,11.6995186,,11.752977,,12.1282021,,12.2978152
277727,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Price|Carbon,US$2010/t CO2,16.800015232,16.843765344,16.975015456,417.504602928,477.82424816,544.240176928,611.6185818400002,642.0079365280002,693.4815017760002,,751.1547824480002,,879.086447568,,1041.026580384,,1187.761241856
277781,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy,EJ/yr,18.5175327,18.2098683,16.9250914,13.9985606,9.4673397,7.878239600000001,7.852865,7.825594899999999,7.9184398,,7.322936499999998,,6.954681799999999,,6.584438599999999,,6.181363400000001
277782,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass,EJ/yr,0.9747778,1.1681967,1.3102674,1.3331596,1.4747302,1.7394395,1.8218894,1.7875839,1.7466378,,1.8790596,,2.1277324,,2.1894388,,2.2787229
277783,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|1st Generation,EJ/yr,0.0,0.0,0.0,0.0,0.0006840999999999,0.0007172,0.0007546,0.0007546,0.0007546,,0.0007546,,0.0007546,,0.0007546,,0.0007546
277784,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Electricity,EJ/yr,0.5879623999999999,0.7864416999999999,0.8974388,0.8910157,0.8839493,0.8359543,0.7536744000000001,0.6463094,0.5103182999999999,,0.2440613,,0.1532398,,0.1446725,,0.1507827
277785,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0123033,0.0499484,0.0705019,0.076702,0.0820797,0.091486,,0.1264295,,0.15321,,0.1446521,,0.1507712
277786,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Electricity|w/o CCS,EJ/yr,0.5879623999999999,0.7864416999999999,0.8974388,0.8787124000000001,0.8340009,0.7654523999999999,0.6769723999999999,0.5642298000000001,0.4188323,,0.1176318,,2.98e-05,,2.04e-05,,1.15e-05
277787,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Energy Crops,EJ/yr,0.0,0.0,0.0,0.0,0.081749,0.2829389,0.3150945,0.2151247,0.0640119,,0.0,,0.0877018,,0.0,,0.0
